,Kingdom,Phylum,Class,Order,Family,Genus,Species
e78b2e766f915e3072c999ec33be3687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,Unassigned Blastomonas
d865b5425239838757e91a4bf8e2832a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned Sphingomonadaceae,Unassigned Sphingomonadaceae
2dd260a461a7627a057f888458e63b70,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned Novosphingobium
d09104c69eff0eda3339818ef530f905,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned Novosphingobium
aa1dc7b1a5d08c30fe358043ba72943a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned Novosphingobium
df9f5c78474aae39a93ed93f6c04847b,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Unassigned Sphingobium
4e190981c013870e54ea70b3389aa1af,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
861069314820a1d83de2b1214fa23e55,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
6ff516bcafd6d35fa6f2e08e2bbc4108,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
cc8f50db69e88a3bc70597ec626a997c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
b11ded808dd4c96982888b7fd35129cc,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
c8e6bb0f497611c3eebb4a96a99dd7a9,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
b7908262a5424e6aa21dd8042d7c54cc,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
ceb7965a6ceaa67211bdd6bb78fa0f99,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
198147c4c9ce148ef47bd964f22c9776,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
798a70c47c3f402c26c4bcd81aecc57a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
9f7be55610df42dbc7f0a9436d84a2bb,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
e385698216fb3c99f5dfa7f5013d6f19,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
fcb8a198cbbfbd699bcb17a4baae7a6b,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Unassigned Asticcacaulis
290d00e82b7625c8ab79f9ad9ce480b8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Asticcacaulis_biprosthecium
0b0a854c5feda1c4956bf4f125868b56,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Unassigned Asticcacaulis
dc7744d27dc22b808eab890195d6102a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Unassigned Asticcacaulis
2af49e8633573804a5a2d21d7d1600aa,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
82b5041779f7fbb5be8bbdaf4a1817c7,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
8b0847f8c226fb33702ab91c35e2c8f0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
80de49cbc8f08c58da38849bafad2f87,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
8088d3ae74b94cc4b7cef2068a2a0351,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
1369aba02dd8b749b4c4c2a799d34207,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_vesicularis
778562dd32039da476c869d1f2135345,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_vesicularis
7b054f04ff8194f7a97cbbd55455ceef,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned Brevundimonas
bd32c68e5fc32992a2494cbf8b0f3259,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,Unassigned Mycoplana
bc03a200af2224fb2a163c73b8d01417,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,Unassigned Mycoplana
d5695af3afad7256ad94ba6a38ccd4fb,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,Unassigned Mycoplana
2bfdbe63d2c0218316dae20ff7bac7b5,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,Unassigned Mycoplana
500fb21afe47651907617e47081cd629,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,Unassigned Mycoplana
ead4db2b54be84317744599829128de6,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
3bd21c1f2b1ae487f30791218b8444c0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned Phenylobacterium
b70fac16d3c0065376b437456ebb942b,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
a29e5d2cda51168cda5bd7bb4e057b52,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
41c78391fd9c0a95a08c1ac884dfa5ac,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned Caulobacteraceae,Unassigned Caulobacteraceae
ad9a88474fe1a5a88942053997b2b30b,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unassigned Caulobacter
3309d238938cbac170f202acea8ed0ae,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter_henricii
7823e8282bf202611291fced87a02e77,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Unassigned Caulobacter
7aabb3735970113408ad2c021fa6a5ba,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned Beijerinckiaceae,Unassigned Beijerinckiaceae
aaf50964dd97e70c7d807268e1023a26,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned Beijerinckiaceae,Unassigned Beijerinckiaceae
cdd6513718697663c1e8504eeb137690,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned Beijerinckiaceae,Unassigned Beijerinckiaceae
2ad6256a8aa79756698ddd1b89ed7ad1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
41c2f624f7c73a1c0f82a32590b18846,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_komagatae
7bdb0ce6989d8d7dbca2a449f4ebefc8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
662ac4ab8392b0be547b819ee0030a5a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
7f14fa3b5b825335418637cd338774ce,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
ea03aca16e5e6ad54430acc446cfba21,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_komagatae
d252e27da33344148b541d5cb79af156,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
13f32eba3b63edbbf5169bf74a696b73,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
10aa4868e5eeffdbdd6cf795d0a64adc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
b461243e6bb14125971064eeb300330a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
2c8dd9e9e25334dfaba23c2a7db3f536,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
25d591aaa38ba58b1cb6ea9a636651c2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_organophilum
5dc8a2cfeabd82bf7b91404bb05b2002,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
886e3c2570f3d65c07a53d056e4c17bc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_adhaesivum
b748239408480e44a20426d16cde3d80,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_adhaesivum
8f496bedd06ec30e808cda1970316225,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_adhaesivum
ff60e35469ced04f3d7781a89a701210,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_adhaesivum
6890a8bd91ed40703a102f222fd293d0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_adhaesivum
0b5a2a634b682228a8ccb85a217b5d25,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_adhaesivum
b192bcf4602268b74f2f47ee1201f7ec,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_adhaesivum
14215d706fb7265e0b56eeb892fc0ae5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Unassigned Methylobacterium
a13dc2c6d0cf94810885f0bf94b7d726,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_organophilum
9bfe08c51b7a63c8130c31cf1c4c5665,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
2bcc7082f4a29b154bcaa87cf00b4fe3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
62a2ed227c11b87885ec2b8835be8ed5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
84716245f53ab2236b84538a9cdd74ed,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Unassigned Methylobacteriaceae,Unassigned Methylobacteriaceae
b05061756663fa102d4d81f59e9c52a1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Unassigned Methylobacteriaceae,Unassigned Methylobacteriaceae
8e21d64094bc755bf2c44fba1f4bc4fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Unassigned Phyllobacteriaceae,Unassigned Phyllobacteriaceae
1a4dca363708ce2b8b8219cec61454f5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,Unassigned Pleomorphomonas
27549bdf3985d6c937b5264fad979140,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Unassigned Rhodobacter
62ec2fe0323ab89980d38a80eba05c32,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Unassigned Rhodobacter
9d95739486220d18f60a14774f96072a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Unassigned Aurantimonadaceae,Unassigned Aurantimonadaceae
9eb0a1bd5c7d4f6b7dab19ac45817fcd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Unassigned Aurantimonadaceae,Unassigned Aurantimonadaceae
a24dab7f341d7f4297101b7e993893ba,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Unassigned Aurantimonadaceae,Unassigned Aurantimonadaceae
3e1d3f797174b65a155cf2231c9726d1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
f8b3bad535b715564e5648081c8eeded,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned Mesorhizobium
bdb4f83284a3f77466550d181ffa7742,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned Mesorhizobium
cd33788b8a6258828bf097f388ad0a1f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
a786c3d196fd5155005abb2f56e4be27,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella,Shinella_granuli
2ce83ce8633190af0e5f51af6c6d7da8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
aba07e6030ca55144b49d5fa8fce07d2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
071fe7c30f860ab451af81dbcad44a5a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
8418bfe079fe7ef94f7f7e8db37e07ca,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
a66bc40f682d7442bd71448b50b20c9d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
83f9bba437e185466b413ae74fc89e1e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
84ec1646f1284929f473dcd5182ba3a5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
aa3a420aa911f09ec14a614b748686ca,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium_vitis
890107bbc1a0179193062f048f89e1f8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium_vitis
3e00a33b844a56c2e00acedeffc43b5e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
4c55c8512156aa937958dffe0228d985,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned Rhizobiaceae,Unassigned Rhizobiaceae
b3f56d15e796f3c8df1280aa11fcde5e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned Rhizobiaceae,Unassigned Rhizobiaceae
6c38e99d3228562fab6a7f9436f57dea,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
b753f12f9355e2e87f9e88e7a4b4cf9b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
2f0e6940383b81f8623754f4dafa3ba6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Unassigned Agrobacterium
7012372f344c675fc3f576bd4caf5517,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Unassigned Aurantimonadaceae,Unassigned Aurantimonadaceae
cb16bfc7381e950d25bebd3434620749,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Unassigned Brucellaceae,Unassigned Brucellaceae
c963077502e092b3e759f322fec5f4aa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Unassigned Aurantimonadaceae,Unassigned Aurantimonadaceae
8536aec67a06e54d247b53e2eaa9cd0b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Unassigned Rhizobium
8ca47e3f7a6d3e6bf8ee598100421cbc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Unassigned Rhizobium
2639a2bf35ff00f36938cdcb126252c5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Unassigned Rhizobium
3ea027ac9c30306db8fd5fd74cf30c63,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Unassigned Rhizobium
84b5797034e101133578ad6f196e37f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
2ec878ccfaacd133846b67fef0db2cbb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Unassigned Devosia
b47005df2fcfccb0edcdfd6e6649a1cb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Unassigned Devosia
e6e57c26107207468660e16e3f0881cd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Unassigned Devosia
2870072146e3061d7f56628ee55c6e3d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Unassigned Devosia
37263866e885077c6e55a8d57452c119,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Unassigned Devosia
e5b5f37b7e14380598c88211a497712d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
c336c0a752fd9abcc0d50b414a5fa823,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Unassigned Brucellaceae,Unassigned Brucellaceae
f5cd09e31828cb6860a21eba18622262,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Unassigned Brucellaceae,Unassigned Brucellaceae
455c80f42fa5ecd5356f520c9ea1a93b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
8eae64f0c761806673ed55d7f287d34a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,Unassigned Rhodoplanes
f952b4a7db5ef3da66fd23cc071356ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,Unassigned Rhodoplanes
a5e9d4715dbd155bbb7118e351d9c780,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,Unassigned Rhodoplanes
08c1aba306be270464e29550f2b736ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,Unassigned Rhodoplanes
0b7bf9bc8cbcb4d81d5e7cbeb5007379,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
d96a009bb210cc78d6573685aaf7336c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
fcf0618742b1cfde723e574372824647,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
77d6a7db6de3bb1f15a02fdb36f90627,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unassigned Bradyrhizobium
693986950b3dc1c2c0f212eb28606c5a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unassigned Bradyrhizobiaceae,Unassigned Bradyrhizobiaceae
f10d71c21a483920a7b6759bd2ef6037,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_genosp.
d0792b2b0d7cb4184326f12dd7c53c26,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_genosp.
00751fa634535475b17f4deb25546884,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_genosp.
033f8780e355de102b0fd3b543b478cc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_genosp.
56ce587ad35a930a3c5e05c58195ed7b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_genosp.
5ae49dca9425ea163a64c1c4ecce2224,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_genosp.
21bb29e5efa273470d9600c0c0ad287b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned Xanthobacteraceae,Unassigned Xanthobacteraceae
53b78e7e485c83ac3ebc9e4ddb447dcf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter_autotrophicus
274b25ca87d226e1ec1b3648758ff5a8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,Unassigned Xanthobacter
